Native Title,English Title,Year,Country,Rating,Number of Raters,URL,ID
昨夜的咖喱 明日的面包 昨夜のカレー 明日のパン,"Last Night's Curry, Tomorrow's Bread",2014.0,Japan,8.9,23913.0,https://movie.douban.com/subject/25862356/,25862356.0
冰上恋人 プライド,冰之驕子Pride(港),2004.0,Japan,8.8,21868.0,https://movie.douban.com/subject/1482286/,1482286.0
打工仔的梦想房 フリーター、家を買う。,散工买楼梦(港),2010.0,Japan,8.4,22449.0,https://movie.douban.com/subject/4944035/,4944035.0
向往的生活 第五季,向往的生活 桃花源篇,2021.0,Chinese mainland,6.6,57688.0,https://movie.douban.com/subject/35404034/,35404034.0
锵锵行天下 第一季,The first season of the world,2018.0,Chinese mainland,9.1,24163.0,https://movie.douban.com/subject/30325398/,30325398.0
青春环游记 第二季,青春环游记2,2020.0,Chinese mainland,7.4,47581.0,https://movie.douban.com/subject/34880852/,34880852.0
最后的灰姑娘 ラスト・シンデレラ,オンナを忘れた女が、しあわせを探す物語,2013.0,Japan,7.2,21593.0,https://movie.douban.com/subject/21372228/,21372228.0
密室大逃脱 第二季,明星大逃脱,2020.0,Chinese mainland,7.1,46256.0,https://movie.douban.com/subject/34894618/,34894618.0
别扭合租房 カカフカカ－こじらせ大人のシェアハウス－,可以不可以 别扭成年人的合租房,2019.0,Japan,6.4,30011.0,https://movie.douban.com/subject/33379429/,33379429.0
向往的生活 第四季,向往的生活彩云篇,2020.0,Chinese mainland,6.9,59260.0,https://movie.douban.com/subject/34861173/,34861173.0
奇葩说 第五季,奇葩说第5季,2018.0,Chinese mainland,7.3,67761.0,https://movie.douban.com/subject/30228909/,30228909.0
圈套 トリック,Trick,2000.0,Japan,8.7,24010.0,https://movie.douban.com/subject/1465679/,1465679.0
黑色皮革手册 黒革の手帖,Kurokawa no techou,2004.0,Japan,8.4,21969.0,https://movie.douban.com/subject/1998630/,1998630.0
大姐头 anego,anegoアネゴ-,2005.0,Japan,8.0,21885.0,https://movie.douban.com/subject/1432676/,1432676.0
我的帅管家 メイちゃんの執事,Mei-chan's Butler,2009.0,Japan,6.6,23095.0,https://movie.douban.com/subject/3439443/,3439443.0
名侦探学院 第五季,Season 5 of Detective College,2021.0,Chinese mainland,8.5,20199.0,https://movie.douban.com/subject/35622251/,35622251.0
一半，蓝色 半分、青い。,半边蓝天,2018.0,Japan,8.8,20167.0,https://movie.douban.com/subject/26981472/,26981472.0
乐队的夏天 第二季,The Big Band Season 2,2020.0,Chinese mainland,7.4,66521.0,https://movie.douban.com/subject/34660591/,34660591.0
半熟恋人,Semi -mature lover,2021.0,Chinese mainland,7.4,28865.0,https://movie.douban.com/subject/35539492/,35539492.0
中学圣日记 中学聖日記,Middle School Saint Diary Middle School Saint Diary,2018.0,Japan,7.9,26093.0,https://movie.douban.com/subject/30267281/,30267281.0
我命中注定的人 ボク、運命の人です。,I'm Your Destiny,2017.0,Japan,7.6,25078.0,https://movie.douban.com/subject/26979008/,26979008.0
奇遇人生 第二季,奇遇人生2,2019.0,Chinese mainland,7.7,24925.0,https://movie.douban.com/subject/34431570/,34431570.0
这！就是灌篮 第一季,Dunk of China,2018.0,Chinese mainland,7.8,20107.0,https://movie.douban.com/subject/30201077/,30201077.0
做家务的男人 第一季,做家务的男人们,2019.0,Chinese mainland,7.3,22279.0,https://movie.douban.com/subject/30357991/,30357991.0
初恋那一天所读的故事 初めて恋をした日に読む話,初次恋爱那一天所读的故事,2019.0,Japan,7.6,20447.0,https://movie.douban.com/subject/30335661/,30335661.0
我们的乐队,我们的乐队-乐队无限公司,2020.0,Chinese mainland,6.6,123450.0,https://movie.douban.com/subject/34820048/,34820048.0
绝对会变成BL的世界VS绝不想变成BL的男人 絶対BLになる世界VS絶対BLになりたくない男,A Man Who Defies the World of BL,2021.0,Japan,7.3,23845.0,https://movie.douban.com/subject/35366253/,35366253.0
演员请就位 第一季,Everybody Stand By,2019.0,Chinese mainland,6.5,48552.0,https://movie.douban.com/subject/33385536/,33385536.0
幻乐之城,Fantasy city,2018.0,Chinese mainland,6.9,50449.0,https://movie.douban.com/subject/30201000/,30201000.0
拜托了冰箱 第六季,Go Fridge Ⅵ,2020.0,Chinese mainland,7.0,22116.0,https://movie.douban.com/subject/34431574/,34431574.0
追忆潸然 いつかこの恋を思い出してきっと泣いてしまう,那一年我们谈的那场恋爱,2016.0,Japan,7.7,20560.0,https://movie.douban.com/subject/26667667/,26667667.0
恰好是少年,长大成人,2021.0,Chinese mainland,7.8,49962.0,https://movie.douban.com/subject/35236745/,35236745.0
极限挑战 第六季,Go Fighting Season 6,2020.0,Chinese mainland,4.6,45072.0,https://movie.douban.com/subject/35005150/,35005150.0
只有吉祥寺是想住的街道吗？ 吉祥寺だけが住みたい街ですか？,想居住的市镇只有吉祥寺吗?,2016.0,Japan,8.7,20479.0,https://movie.douban.com/subject/26869078/,26869078.0
哥哥扭蛋 お兄ちゃん、ガチャ,Oniichan Gacha,2015.0,Japan,7.3,23117.0,https://movie.douban.com/subject/26258819/,26258819.0
妻子的浪漫旅行 第一季,Viva La Romance,2018.0,Chinese mainland,6.7,25571.0,https://movie.douban.com/subject/30215848/,30215848.0
恋之运 恋のツキ,Love and fortune,2018.0,Japan,8.0,22351.0,https://movie.douban.com/subject/30255076/,30255076.0
高岭之花 高嶺の花,高不可攀,2018.0,Japan,5.9,24898.0,https://movie.douban.com/subject/30232261/,30232261.0
披荆斩棘的哥哥,Call Me by Fire,2021.0,Chinese mainland,7.3,57938.0,https://movie.douban.com/subject/35161214/,35161214.0
奔跑吧 第三季,Keep Running Season Ⅲ,2019.0,Chinese mainland,5.3,27804.0,https://movie.douban.com/subject/30455611/,30455611.0
闪耀的她,奔三那年,2023.0,Chinese mainland,6.3,20653.0,https://movie.douban.com/subject/35907887/,35907887.0
消失的痕迹,消散的痕迹,2023.0,Chinese mainland,6.7,20161.0,https://movie.douban.com/subject/35744351/,35744351.0
别云间,鹤唳华亭番外别云间,2020.0,Chinese mainland,8.3,23567.0,https://movie.douban.com/subject/35207865/,35207865.0
旋风少女 第二季,旋风少女2,2016.0,Chinese mainland,6.1,22884.0,https://movie.douban.com/subject/26596159/,26596159.0
昭和元禄落语心中 昭和元禄落語心中,Shouwa Genroku Rakugo Shinjuu,2016.0,Japan,9.4,22132.0,https://movie.douban.com/subject/26277363/,26277363.0
三国机密之潜龙在渊,Secret of the Three Kingdoms,2018.0,Chinese mainland,6.4,22513.0,https://movie.douban.com/subject/26801742/,26801742.0
花非花雾非雾,Flowers In Fog,2013.0,"Mainland China / Taiwan, China",5.6,22108.0,https://movie.douban.com/subject/10800198/,10800198.0
活佛济公,Living Buddha Jigong,2010.0,Chinese mainland,6.9,22511.0,https://movie.douban.com/subject/4886293/,4886293.0
万万没想到之小兵过年,万万没想到 2014贺岁特别番,2014.0,Chinese mainland,6.8,22122.0,https://movie.douban.com/subject/25796146/,25796146.0
盗墓笔记之怒海潜沙&秦岭神树,盗墓笔记第二季,2019.0,Chinese mainland,5.8,60751.0,https://movie.douban.com/subject/27186313/,27186313.0
鬼吹灯之牧野诡事,牧野诡事,2017.0,Chinese mainland,3.1,22700.0,https://movie.douban.com/subject/26711098/,26711098.0
爱情真善美,夏家三千金第二部,2011.0,Chinese mainland,5.7,21307.0,https://movie.douban.com/subject/5975193/,5975193.0
长大,Grow Up,2015.0,Chinese mainland,7.6,22192.0,https://movie.douban.com/subject/25777370/,25777370.0
龙岭迷窟之最后的搬山道人,龙岭迷窟互动剧：最后的搬山道人,2020.0,Chinese mainland,7.8,21770.0,https://movie.douban.com/subject/35022074/,35022074.0
奈何boss要娶我2,Well-Intended Love 2,2020.0,Chinese mainland,5.3,22187.0,https://movie.douban.com/subject/33477102/,33477102.0
噬亡村 ガンニバル,Gannibal Season 1,2022.0,Japan,7.6,24349.0,https://movie.douban.com/subject/35633602/,35633602.0
聚宝盆,treasure bowl,2003.0,Chinese mainland,6.8,20588.0,https://movie.douban.com/subject/2248747/,2248747.0
天涯明月刀,Tianya Mingyue Dao,2012.0,Chinese mainland,6.3,21255.0,https://movie.douban.com/subject/6393366/,6393366.0
少年王卫斯理,冒険王 キング・オブ・ヒーロー,2003.0,Chinese mainland,8.0,22711.0,https://movie.douban.com/subject/3391761/,3391761.0
铠甲勇士,Armor Hero,2009.0,Chinese mainland,8.6,24966.0,https://movie.douban.com/subject/3636301/,3636301.0
铁齿铜牙纪晓岚4,铁齿铜牙纪晓岚第四部,2009.0,Chinese mainland,7.7,22003.0,https://movie.douban.com/subject/3348328/,3348328.0
大宅门2,The Grand Mansion Gate 2,2003.0,Chinese mainland,8.2,20451.0,https://movie.douban.com/subject/2182116/,2182116.0
少年黄飞鸿,少年黄飞鸿之功夫小子,2002.0,Chinese mainland,7.9,24428.0,https://movie.douban.com/subject/2229437/,2229437.0
美人制造,易容术,2014.0,Chinese mainland,6.7,22242.0,https://movie.douban.com/subject/25907101/,25907101.0
穿书自救指南 第一季,Scumbag System,2020.0,Chinese mainland,7.3,27883.0,https://movie.douban.com/subject/27015853/,27015853.0
大男当婚,The bachelor,2012.0,Chinese mainland,8.1,24660.0,https://movie.douban.com/subject/6436752/,6436752.0
HIStory3-圈套,HIStory3：Trapped,2019.0,"Taiwan, China",7.7,23231.0,https://movie.douban.com/subject/30373690/,30373690.0
新结婚时代,New Age of Marriage,2006.0,Chinese mainland,8.0,22470.0,https://movie.douban.com/subject/1946066/,1946066.0
曾少年之小时候,Once and Forever: The Sun Rises,2023.0,Chinese mainland,8.5,23046.0,https://movie.douban.com/subject/35131210/,35131210.0
温州一家人,中国故事,2012.0,Chinese mainland,8.1,21834.0,https://movie.douban.com/subject/20374428/,20374428.0
天宝伏妖录,Legend of Exorcism,2020.0,Chinese mainland,7.5,21335.0,https://movie.douban.com/subject/30409807/,30409807.0
我们的法兰西岁月,Nos Annees Francaises,2012.0,Chinese mainland,9.4,22093.0,https://movie.douban.com/subject/6018955/,6018955.0
暖春,NUAN CHUN,2008.0,Chinese mainland,8.9,20943.0,https://movie.douban.com/subject/3401244/,3401244.0
